features,n_features,score
"['HasContractPhone', 'HasDeviceProtection', 'HasOnlineBackup', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsAloneSenior', 'ClientPeriodGroup', 'ClientPeriod', 'PaymentMethod', 'IsSeniorCitizen', 'NotAlone', 'HasOnlineSecurityService', 'HasChild', 'AverageMonthlySpend', 'HasPartner', 'IsBillingPaperless']",16,0.8390565039036656
"['IsAloneSenior', 'HasChild', 'ClientPeriod', 'HasTechSupportAccess', 'HasPartner', 'HasOnlineTV', 'HasInternetService', 'ClientPeriodGroup', 'TotalSpent', 'AverageMonthlySpend', 'HasDeviceProtection', 'NotAlone', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasContractPhone']",15,0.8390562235484892
"['MonthlySpending', 'HasContractPhone', 'HasOnlineSecurityService', 'HasInternetService', 'AverageMonthlySpend', 'HasPartner', 'HasOnlineTV', 'ClientPeriod', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasTechSupportAccess', 'TotalSpent', 'NotAlone']",14,0.8390545414174309
"['TotalSpent', 'HasOnlineBackup', 'HasInternetService', 'HasOnlineSecurityService', 'IsBillingPaperless', 'NotAlone', 'AverageMonthlySpend', 'HasChild', 'IsSeniorCitizen', 'ClientPeriodGroup', 'IsAloneSenior', 'HasTechSupportAccess', 'HasContractPhone', 'HasDeviceProtection', 'PaymentMethod', 'HasPartner', 'MonthlySpending']",17,0.8390542610622544
"['HasMovieSubscription', 'HasInternetService', 'ClientPeriodGroup', 'IsAloneSenior', 'HasContractPhone', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'PaymentMethod', 'HasTechSupportAccess', 'HasPartner', 'TotalSpent', 'IsBillingPaperless', 'HasChild', 'MonthlySpending']",15,0.8390542610622544
"['HasOnlineBackup', 'AverageMonthlySpend', 'HasOnlineTV', 'NotAlone', 'PaymentMethod', 'TotalSpent', 'HasPartner', 'HasContractPhone', 'MonthlySpending', 'ClientPeriod', 'HasOnlineSecurityService', 'HasInternetService', 'IsAloneSenior', 'HasTechSupportAccess', 'HasDeviceProtection']",15,0.8390528592863727
"['MonthlySpending', 'PaymentMethod', 'HasOnlineTV', 'IsBillingPaperless', 'HasContractPhone', 'AverageMonthlySpend', 'HasMovieSubscription', 'HasInternetService', 'ClientPeriodGroup', 'ClientPeriod', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineBackup', 'HasPartner']",14,0.83905229857602
"['IsAloneSenior', 'NotAlone', 'HasContractPhone', 'MonthlySpending', 'HasMovieSubscription', 'HasInternetService', 'HasDeviceProtection', 'HasTechSupportAccess', 'TotalSpent', 'HasPartner', 'ClientPeriod', 'IsBillingPaperless', 'HasOnlineSecurityService']",13,0.8390506164449619
"['TotalSpent', 'HasInternetService', 'HasOnlineBackup', 'IsBillingPaperless', 'NotAlone', 'HasOnlineTV', 'ClientPeriodGroup', 'PaymentMethod', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasContractPhone', 'HasChild', 'HasMovieSubscription', 'HasTechSupportAccess', 'MonthlySpending', 'HasOnlineSecurityService']",16,0.8390503360897855
"['PaymentMethod', 'HasOnlineTV', 'HasContractPhone', 'HasMovieSubscription', 'HasChild', 'NotAlone', 'HasDeviceProtection', 'MonthlySpending', 'IsBillingPaperless', 'TotalSpent', 'HasOnlineSecurityService', 'ClientPeriod', 'HasTechSupportAccess', 'AverageMonthlySpend', 'IsSeniorCitizen']",15,0.8390503360897855
"['HasInternetService', 'IsBillingPaperless', 'ClientPeriod', 'NotAlone', 'HasOnlineTV', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasDeviceProtection', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasContractPhone', 'AverageMonthlySpend', 'TotalSpent', 'IsAloneSenior']",14,0.8390503360897853
"['AverageMonthlySpend', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriod', 'IsSeniorCitizen', 'HasInternetService', 'TotalSpent', 'MonthlySpending', 'ClientPeriodGroup', 'HasChild', 'HasPartner', 'HasOnlineBackup', 'HasOnlineTV', 'HasDeviceProtection', 'HasOnlineSecurityService']",15,0.8390500557346091
"['IsBillingPaperless', 'MonthlySpending', 'ClientPeriod', 'HasTechSupportAccess', 'NotAlone', 'HasInternetService', 'HasContractPhone', 'IsSeniorCitizen', 'PaymentMethod', 'HasOnlineBackup', 'AverageMonthlySpend', 'ClientPeriodGroup']",12,0.8390497753794327
"['ClientPeriodGroup', 'HasMovieSubscription', 'HasPartner', 'HasContractPhone', 'HasOnlineBackup', 'IsBillingPaperless', 'TotalSpent', 'HasOnlineSecurityService', 'HasDeviceProtection', 'HasOnlineTV', 'NotAlone', 'HasTechSupportAccess', 'MonthlySpending', 'PaymentMethod', 'HasChild', 'ClientPeriod']",16,0.8390478128931983
"['TotalSpent', 'HasOnlineSecurityService', 'MonthlySpending', 'HasInternetService', 'ClientPeriod', 'HasOnlineTV', 'HasTechSupportAccess', 'HasMovieSubscription', 'HasPartner', 'NotAlone', 'HasChild', 'IsSeniorCitizen', 'IsAloneSenior', 'HasOnlineBackup', 'HasContractPhone']",15,0.8390472521828455
"['TotalSpent', 'MonthlySpending', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasContractPhone', 'ClientPeriod', 'IsAloneSenior', 'HasPartner']",12,0.8390458504069637
"['HasInternetService', 'AverageMonthlySpend', 'NotAlone', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasOnlineTV', 'ClientPeriodGroup', 'TotalSpent', 'MonthlySpending', 'IsAloneSenior', 'HasOnlineBackup', 'HasContractPhone', 'ClientPeriod', 'HasDeviceProtection', 'HasPartner', 'PaymentMethod', 'HasTechSupportAccess']",17,0.8390444486310816
"['ClientPeriod', 'HasChild', 'HasDeviceProtection', 'HasOnlineSecurityService', 'HasPartner', 'AverageMonthlySpend', 'PaymentMethod', 'HasOnlineBackup', 'IsSeniorCitizen', 'HasOnlineTV', 'HasMovieSubscription', 'TotalSpent', 'HasInternetService', 'HasContractPhone', 'ClientPeriodGroup', 'NotAlone']",16,0.8390438879207288
"['ClientPeriod', 'HasOnlineSecurityService', 'PaymentMethod', 'HasChild', 'NotAlone', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasTechSupportAccess', 'HasContractPhone', 'HasDeviceProtection', 'IsBillingPaperless', 'MonthlySpending']",12,0.8390430468551999
"['HasOnlineSecurityService', 'ClientPeriod', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasChild', 'PaymentMethod', 'HasDeviceProtection', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsBillingPaperless', 'HasContractPhone', 'HasInternetService', 'MonthlySpending']",13,0.8390424861448472
"['ClientPeriod', 'AverageMonthlySpend', 'HasOnlineTV', 'MonthlySpending', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasPartner', 'HasTechSupportAccess', 'PaymentMethod', 'IsSeniorCitizen', 'IsAloneSenior', 'HasContractPhone', 'HasInternetService', 'HasDeviceProtection', 'HasMovieSubscription', 'IsBillingPaperless']",16,0.8390422057896708
"['MonthlySpending', 'PaymentMethod', 'HasOnlineTV', 'HasInternetService', 'ClientPeriod', 'HasMovieSubscription', 'HasTechSupportAccess', 'AverageMonthlySpend', 'IsAloneSenior', 'IsSeniorCitizen', 'HasContractPhone', 'TotalSpent']",12,0.8390410843689654
"['HasPartner', 'PaymentMethod', 'HasDeviceProtection', 'HasOnlineSecurityService', 'IsBillingPaperless', 'HasOnlineBackup', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasContractPhone', 'NotAlone', 'ClientPeriod', 'HasOnlineTV', 'HasInternetService', 'IsAloneSenior']",14,0.839040804013789
"['HasOnlineTV', 'IsBillingPaperless', 'ClientPeriodGroup', 'MonthlySpending', 'HasOnlineSecurityService', 'HasInternetService', 'TotalSpent', 'IsSeniorCitizen', 'HasChild', 'AverageMonthlySpend', 'HasContractPhone', 'HasTechSupportAccess', 'HasMovieSubscription', 'IsAloneSenior', 'PaymentMethod', 'NotAlone', 'HasOnlineBackup']",17,0.8390396825930835
"['HasInternetService', 'ClientPeriod', 'TotalSpent', 'HasDeviceProtection', 'ClientPeriodGroup', 'HasOnlineTV', 'MonthlySpending', 'AverageMonthlySpend', 'HasTechSupportAccess', 'HasContractPhone', 'IsAloneSenior', 'HasPartner', 'HasOnlineSecurityService', 'NotAlone', 'HasChild', 'IsSeniorCitizen']",16,0.839037720106849
"['IsSeniorCitizen', 'NotAlone', 'HasOnlineTV', 'IsAloneSenior', 'TotalSpent', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasInternetService', 'HasContractPhone', 'HasOnlineBackup', 'HasTechSupportAccess', 'HasMovieSubscription', 'PaymentMethod', 'MonthlySpending', 'ClientPeriod', 'HasDeviceProtection']",16,0.8390371593964963
"['HasTechSupportAccess', 'MonthlySpending', 'HasDeviceProtection', 'NotAlone', 'HasContractPhone', 'ClientPeriod', 'HasOnlineSecurityService', 'PaymentMethod', 'HasOnlineBackup', 'HasPartner', 'TotalSpent', 'IsSeniorCitizen', 'HasOnlineTV', 'HasInternetService', 'HasChild', 'HasMovieSubscription']",16,0.8390365986861434
"['IsSeniorCitizen', 'ClientPeriod', 'AverageMonthlySpend', 'HasContractPhone', 'HasMovieSubscription', 'HasChild', 'IsBillingPaperless', 'TotalSpent', 'HasDeviceProtection', 'NotAlone', 'MonthlySpending', 'ClientPeriodGroup', 'HasOnlineBackup', 'HasOnlineSecurityService', 'HasInternetService']",15,0.8390346361999089
"['TotalSpent', 'HasInternetService', 'HasChild', 'ClientPeriod', 'IsBillingPaperless', 'HasOnlineBackup', 'NotAlone', 'AverageMonthlySpend', 'HasContractPhone', 'PaymentMethod', 'HasPartner', 'MonthlySpending', 'IsSeniorCitizen']",13,0.8390340754895562
"['MonthlySpending', 'HasContractPhone', 'PaymentMethod', 'AverageMonthlySpend', 'IsSeniorCitizen', 'ClientPeriod', 'HasChild', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasOnlineSecurityService', 'HasOnlineBackup', 'IsBillingPaperless', 'NotAlone', 'ClientPeriodGroup']",15,0.8390318326481453
"['ClientPeriod', 'MonthlySpending', 'NotAlone', 'HasDeviceProtection', 'AverageMonthlySpend', 'PaymentMethod', 'HasContractPhone', 'TotalSpent', 'HasInternetService', 'IsAloneSenior', 'HasOnlineBackup', 'HasPartner', 'HasOnlineTV', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasOnlineSecurityService']",17,0.839031552292969
"['AverageMonthlySpend', 'HasChild', 'HasOnlineSecurityService', 'IsAloneSenior', 'MonthlySpending', 'ClientPeriodGroup', 'HasPartner', 'HasTechSupportAccess', 'TotalSpent', 'IsSeniorCitizen', 'HasDeviceProtection', 'HasOnlineBackup', 'IsBillingPaperless', 'HasMovieSubscription', 'ClientPeriod', 'HasContractPhone']",16,0.839031552292969
"['IsSeniorCitizen', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'HasDeviceProtection', 'ClientPeriod', 'HasOnlineTV', 'HasPartner', 'PaymentMethod', 'HasMovieSubscription', 'MonthlySpending', 'HasContractPhone', 'AverageMonthlySpend', 'NotAlone', 'ClientPeriodGroup', 'HasChild', 'HasInternetService', 'HasOnlineBackup']",17,0.8390309915826162
"['HasOnlineTV', 'HasOnlineSecurityService', 'HasChild', 'MonthlySpending', 'AverageMonthlySpend', 'HasContractPhone', 'ClientPeriod', 'HasInternetService', 'HasOnlineBackup', 'HasPartner', 'HasTechSupportAccess', 'IsSeniorCitizen', 'PaymentMethod']",13,0.8390298701619107
"['ClientPeriodGroup', 'ClientPeriod', 'HasPartner', 'HasOnlineSecurityService', 'IsAloneSenior', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasOnlineBackup', 'IsSeniorCitizen', 'HasChild', 'MonthlySpending', 'TotalSpent', 'HasDeviceProtection', 'HasInternetService', 'HasMovieSubscription', 'HasContractPhone']",16,0.8390287487412053
"['HasTechSupportAccess', 'HasContractPhone', 'IsAloneSenior', 'IsSeniorCitizen', 'HasPartner', 'MonthlySpending', 'HasOnlineTV', 'PaymentMethod', 'TotalSpent', 'ClientPeriod', 'HasChild', 'HasDeviceProtection', 'HasMovieSubscription', 'AverageMonthlySpend', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasInternetService']",17,0.8390259451894417
"['HasTechSupportAccess', 'ClientPeriod', 'HasOnlineTV', 'ClientPeriodGroup', 'HasContractPhone', 'IsBillingPaperless', 'HasInternetService', 'IsSeniorCitizen', 'HasPartner', 'MonthlySpending', 'HasOnlineBackup', 'HasMovieSubscription', 'HasOnlineSecurityService']",13,0.8390251041239125
"['HasOnlineSecurityService', 'HasOnlineTV', 'HasInternetService', 'IsBillingPaperless', 'HasMovieSubscription', 'TotalSpent', 'HasChild', 'HasContractPhone', 'IsAloneSenior', 'ClientPeriod', 'AverageMonthlySpend', 'HasOnlineBackup', 'HasPartner', 'HasTechSupportAccess', 'HasDeviceProtection']",15,0.8390248237687361
"['AverageMonthlySpend', 'HasContractPhone', 'IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'HasMovieSubscription', 'HasTechSupportAccess', 'TotalSpent', 'HasOnlineTV', 'PaymentMethod', 'IsSeniorCitizen', 'ClientPeriod', 'HasOnlineBackup', 'NotAlone']",14,0.8390248237687361
"['MonthlySpending', 'ClientPeriodGroup', 'IsBillingPaperless', 'NotAlone', 'ClientPeriod', 'HasInternetService', 'HasContractPhone', 'IsSeniorCitizen', 'HasPartner', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineTV', 'HasOnlineBackup', 'HasDeviceProtection', 'HasMovieSubscription', 'TotalSpent']",16,0.8390242630583834
"['AverageMonthlySpend', 'IsSeniorCitizen', 'HasOnlineBackup', 'HasDeviceProtection', 'HasChild', 'PaymentMethod', 'HasPartner', 'ClientPeriod', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasContractPhone', 'HasOnlineTV', 'IsBillingPaperless', 'MonthlySpending', 'HasInternetService']",15,0.839023982703207
"['IsSeniorCitizen', 'HasDeviceProtection', 'HasTechSupportAccess', 'HasMovieSubscription', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasOnlineBackup', 'TotalSpent', 'HasContractPhone', 'ClientPeriod', 'HasPartner', 'HasInternetService', 'NotAlone', 'HasOnlineSecurityService', 'HasOnlineTV', 'MonthlySpending']",16,0.839023141637678
"['HasOnlineBackup', 'MonthlySpending', 'AverageMonthlySpend', 'HasChild', 'ClientPeriod', 'HasOnlineSecurityService', 'HasPartner', 'NotAlone', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsBillingPaperless', 'PaymentMethod', 'HasContractPhone', 'HasDeviceProtection']",16,0.8390223005721488
"['HasInternetService', 'HasTechSupportAccess', 'IsAloneSenior', 'NotAlone', 'ClientPeriod', 'ClientPeriodGroup', 'HasChild', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'MonthlySpending', 'HasContractPhone', 'HasDeviceProtection', 'IsBillingPaperless', 'HasOnlineTV']",15,0.8390200577307381
"['IsSeniorCitizen', 'ClientPeriod', 'IsBillingPaperless', 'HasChild', 'HasOnlineBackup', 'HasInternetService', 'HasDeviceProtection', 'AverageMonthlySpend', 'TotalSpent', 'HasContractPhone', 'MonthlySpending', 'ClientPeriodGroup', 'PaymentMethod', 'NotAlone', 'IsAloneSenior']",15,0.839020057730738
"['TotalSpent', 'HasPartner', 'HasMovieSubscription', 'HasOnlineSecurityService', 'HasContractPhone', 'HasChild', 'HasOnlineBackup', 'NotAlone', 'IsBillingPaperless', 'IsAloneSenior', 'HasTechSupportAccess', 'IsSeniorCitizen', 'ClientPeriodGroup', 'PaymentMethod', 'MonthlySpending', 'HasInternetService']",16,0.8390194970203853
"['NotAlone', 'IsAloneSenior', 'HasChild', 'PaymentMethod', 'MonthlySpending', 'HasInternetService', 'HasOnlineBackup', 'IsBillingPaperless', 'HasOnlineTV', 'ClientPeriodGroup', 'ClientPeriod', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasContractPhone']",14,0.8390189363100325
"['IsBillingPaperless', 'HasInternetService', 'MonthlySpending', 'IsSeniorCitizen', 'HasContractPhone', 'AverageMonthlySpend', 'PaymentMethod', 'TotalSpent', 'ClientPeriod', 'ClientPeriodGroup', 'HasDeviceProtection', 'NotAlone', 'HasChild', 'HasPartner', 'HasOnlineBackup']",15,0.8390189363100324
"['HasMovieSubscription', 'HasDeviceProtection', 'HasContractPhone', 'TotalSpent', 'PaymentMethod', 'AverageMonthlySpend', 'ClientPeriod', 'HasTechSupportAccess', 'IsBillingPaperless', 'IsAloneSenior', 'HasChild', 'NotAlone', 'HasOnlineBackup', 'HasOnlineSecurityService', 'HasOnlineTV', 'IsSeniorCitizen']",16,0.8390189363100324
"['AverageMonthlySpend', 'PaymentMethod', 'MonthlySpending', 'HasPartner', 'TotalSpent', 'HasInternetService', 'NotAlone', 'HasOnlineTV', 'ClientPeriod', 'IsBillingPaperless', 'IsSeniorCitizen', 'IsAloneSenior', 'HasDeviceProtection', 'HasContractPhone']",14,0.8390172541789743
"['HasPartner', 'HasOnlineBackup', 'NotAlone', 'HasInternetService', 'PaymentMethod', 'HasOnlineSecurityService', 'HasChild', 'IsAloneSenior', 'ClientPeriodGroup', 'HasContractPhone', 'IsBillingPaperless', 'HasTechSupportAccess', 'AverageMonthlySpend', 'MonthlySpending', 'IsSeniorCitizen']",15,0.8390155720479161
"['HasDeviceProtection', 'IsBillingPaperless', 'HasOnlineTV', 'MonthlySpending', 'HasContractPhone', 'HasChild', 'PaymentMethod', 'HasTechSupportAccess', 'ClientPeriodGroup', 'HasMovieSubscription', 'AverageMonthlySpend', 'HasInternetService', 'HasOnlineBackup', 'HasPartner', 'ClientPeriod', 'IsAloneSenior']",16,0.839015572047916
"['IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineBackup', 'ClientPeriod', 'IsSeniorCitizen', 'MonthlySpending', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasContractPhone', 'HasTechSupportAccess', 'HasPartner', 'TotalSpent']",12,0.8390150113375633
"['HasInternetService', 'HasContractPhone', 'HasMovieSubscription', 'HasPartner', 'ClientPeriodGroup', 'ClientPeriod', 'HasOnlineBackup', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasOnlineTV', 'TotalSpent', 'HasOnlineSecurityService']",12,0.8390133292065052
"['HasDeviceProtection', 'HasInternetService', 'IsSeniorCitizen', 'HasContractPhone', 'PaymentMethod', 'MonthlySpending', 'ClientPeriodGroup', 'HasOnlineTV', 'HasTechSupportAccess', 'ClientPeriod', 'NotAlone', 'TotalSpent', 'HasMovieSubscription']",13,0.8390130488513288
"['IsBillingPaperless', 'TotalSpent', 'HasOnlineBackup', 'HasChild', 'ClientPeriod', 'HasOnlineSecurityService', 'PaymentMethod', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasPartner', 'HasContractPhone', 'IsSeniorCitizen', 'NotAlone']",14,0.8390099649443887
"['HasDeviceProtection', 'HasContractPhone', 'HasInternetService', 'HasTechSupportAccess', 'MonthlySpending', 'IsSeniorCitizen', 'ClientPeriod', 'HasOnlineTV', 'HasOnlineSecurityService', 'NotAlone', 'ClientPeriodGroup', 'HasOnlineBackup', 'HasMovieSubscription', 'HasPartner', 'TotalSpent', 'AverageMonthlySpend', 'HasChild']",17,0.8390096845892124
"['HasInternetService', 'HasOnlineSecurityService', 'HasPartner', 'PaymentMethod', 'MonthlySpending', 'HasOnlineBackup', 'HasOnlineTV', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasTechSupportAccess', 'ClientPeriod', 'HasChild', 'HasContractPhone']",13,0.8390091238788596
"['NotAlone', 'HasPartner', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasChild', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasInternetService', 'HasOnlineTV', 'HasOnlineBackup', 'PaymentMethod', 'MonthlySpending', 'HasContractPhone', 'AverageMonthlySpend', 'TotalSpent', 'IsAloneSenior', 'HasTechSupportAccess', 'ClientPeriodGroup']",18,0.8390082828133307
"['TotalSpent', 'MonthlySpending', 'HasMovieSubscription', 'HasPartner', 'HasInternetService', 'IsSeniorCitizen', 'IsBillingPaperless', 'HasChild', 'HasTechSupportAccess', 'HasOnlineBackup', 'HasDeviceProtection', 'ClientPeriod', 'HasContractPhone', 'PaymentMethod']",14,0.839005479261567
"['ClientPeriodGroup', 'IsSeniorCitizen', 'TotalSpent', 'HasOnlineBackup', 'HasMovieSubscription', 'MonthlySpending', 'HasChild', 'NotAlone', 'HasPartner', 'IsAloneSenior', 'HasOnlineTV', 'ClientPeriod', 'HasTechSupportAccess', 'HasContractPhone', 'HasInternetService', 'HasOnlineSecurityService', 'HasDeviceProtection']",17,0.8390029560649795
"['HasOnlineTV', 'HasChild', 'IsSeniorCitizen', 'ClientPeriod', 'IsBillingPaperless', 'HasDeviceProtection', 'TotalSpent', 'HasInternetService', 'HasPartner', 'HasMovieSubscription', 'HasTechSupportAccess', 'ClientPeriodGroup', 'HasOnlineBackup', 'MonthlySpending', 'HasContractPhone', 'NotAlone', 'IsAloneSenior']",17,0.8390023953546271
"['AverageMonthlySpend', 'HasPartner', 'PaymentMethod', 'ClientPeriodGroup', 'ClientPeriod', 'HasOnlineTV', 'HasOnlineSecurityService', 'MonthlySpending', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasOnlineBackup', 'HasChild', 'NotAlone', 'HasContractPhone', 'TotalSpent']",16,0.8389995918028633
"['IsSeniorCitizen', 'IsBillingPaperless', 'HasMovieSubscription', 'ClientPeriodGroup', 'MonthlySpending', 'HasTechSupportAccess', 'NotAlone', 'PaymentMethod', 'HasChild', 'HasOnlineSecurityService', 'HasPartner', 'AverageMonthlySpend', 'IsAloneSenior', 'HasContractPhone', 'ClientPeriod', 'HasOnlineBackup', 'HasDeviceProtection']",17,0.8389993114476869
"['NotAlone', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'TotalSpent', 'HasContractPhone', 'AverageMonthlySpend', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasTechSupportAccess', 'MonthlySpending', 'PaymentMethod', 'HasChild', 'HasInternetService', 'IsAloneSenior']",15,0.8389981900269814
"['HasInternetService', 'AverageMonthlySpend', 'HasDeviceProtection', 'HasPartner', 'HasOnlineSecurityService', 'NotAlone', 'TotalSpent', 'HasTechSupportAccess', 'HasContractPhone', 'IsBillingPaperless', 'PaymentMethod', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsAloneSenior', 'IsSeniorCitizen']",15,0.8389970686062759
